Mean Accuracy: 0.617918, Parameters: {'max_depth': None, 'n_estimators': 10}
Mean Accuracy: 0.696574, Parameters: {'max_depth': None, 'n_estimators': 50}
Mean Accuracy: 0.708659, Parameters: {'max_depth': None, 'n_estimators': 100}
Mean Accuracy: 0.717766, Parameters: {'max_depth': None, 'n_estimators': 150}
Mean Accuracy: 0.718786, Parameters: {'max_depth': None, 'n_estimators': 200}
Mean Accuracy: 0.721816, Parameters: {'max_depth': None, 'n_estimators': 250}
Mean Accuracy: 0.727867, Parameters: {'max_depth': None, 'n_estimators': 300}
Mean Accuracy: 0.727877, Parameters: {'max_depth': None, 'n_estimators': 350}
Mean Accuracy: 0.730892, Parameters: {'max_depth': None, 'n_estimators': 400}
Mean Accuracy: 0.729882, Parameters: {'max_depth': None, 'n_estimators': 500}
Mean Accuracy: 0.624019, Parameters: {'max_depth': 10, 'n_estimators': 10}
Mean Accuracy: 0.685498, Parameters: {'max_depth': 10, 'n_estimators': 50}
Mean Accuracy: 0.704644, Parameters: {'max_depth': 10, 'n_estimators': 100}
Mean Accuracy: 0.713720, Parameters: {'max_depth': 10, 'n_estimators': 150}
Mean Accuracy: 0.713720, Parameters: {'max_depth': 10, 'n_estimators': 200}
Mean Accuracy: 0.713730, Parameters: {'max_depth': 10, 'n_estimators': 250}
Mean Accuracy: 0.712725, Parameters: {'max_depth': 10, 'n_estimators': 300}
Mean Accuracy: 0.718776, Parameters: {'max_depth': 10, 'n_estimators': 350}
Mean Accuracy: 0.715761, Parameters: {'max_depth': 10, 'n_estimators': 400}
Mean Accuracy: 0.719771, Parameters: {'max_depth': 10, 'n_estimators': 500}
Mean Accuracy: 0.630070, Parameters: {'max_depth': 20, 'n_estimators': 10}
Mean Accuracy: 0.705670, Parameters: {'max_depth': 20, 'n_estimators': 50}
Mean Accuracy: 0.715730, Parameters: {'max_depth': 20, 'n_estimators': 100}
Mean Accuracy: 0.720796, Parameters: {'max_depth': 20, 'n_estimators': 150}
Mean Accuracy: 0.718771, Parameters: {'max_depth': 20, 'n_estimators': 200}
Mean Accuracy: 0.717786, Parameters: {'max_depth': 20, 'n_estimators': 250}
Mean Accuracy: 0.722821, Parameters: {'max_depth': 20, 'n_estimators': 300}
Mean Accuracy: 0.726836, Parameters: {'max_depth': 20, 'n_estimators': 350}
Mean Accuracy: 0.731887, Parameters: {'max_depth': 20, 'n_estimators': 400}
Mean Accuracy: 0.729867, Parameters: {'max_depth': 20, 'n_estimators': 500}
Mean Accuracy: 0.620933, Parameters: {'max_depth': 30, 'n_estimators': 10}
Mean Accuracy: 0.699589, Parameters: {'max_depth': 30, 'n_estimators': 50}
Mean Accuracy: 0.713680, Parameters: {'max_depth': 30, 'n_estimators': 100}
Mean Accuracy: 0.721786, Parameters: {'max_depth': 30, 'n_estimators': 150}
Mean Accuracy: 0.719796, Parameters: {'max_depth': 30, 'n_estimators': 200}
Mean Accuracy: 0.723831, Parameters: {'max_depth': 30, 'n_estimators': 250}
Mean Accuracy: 0.726862, Parameters: {'max_depth': 30, 'n_estimators': 300}
Mean Accuracy: 0.727872, Parameters: {'max_depth': 30, 'n_estimators': 350}
Mean Accuracy: 0.729882, Parameters: {'max_depth': 30, 'n_estimators': 400}
Mean Accuracy: 0.729887, Parameters: {'max_depth': 30, 'n_estimators': 500}
Best parameters: {'max_depth': 20, 'n_estimators': 400}
Best score: 0.731887
